event_id,timestamp,adType,cost_micros,impressions,clicks,conv_click_7d,revenue_7d,campaign_id,sku,audience_segment,device,currency,timezone
evt_alpha_001274,2024-01-25 08:00:00 CST,offsite_vid,363369,4350,12,40,895,camp_alpha_002,SKU-085,retargeting,UNKNOWN,USD,CST
evt_alpha_001275,2024-02-13 09:00:00 CST,SD,1193128,2533,246,29,1301,camp_alpha_014,SKU-075,lookalike,tablet,USD,CST
evt_alpha_001276,2024-03-21 03:00:00 CST,sp,1913318,5188,44,0,3307,camp_alpha_005,SKU-090,inmarket,UNKNOWN,USD,CST
evt_alpha_001277,2024-03-02 09:00:00 CST,onsite_disp,3305060,4637,132,40,4762,camp_alpha_017,SKU-021,retargeting,desktop,USD,CST
evt_alpha_001278,2024-02-27 14:00:00 CST,onsite_disp,3452601,1451,324,5,3827,camp_alpha_014,SKU-054,lookalike,tablet,USD,CST
evt_alpha_001279,2024-01-31 05:00:00 CST,onsite_disp,916460,1122,267,1,564,camp_alpha_003,SKU-036,retargeting,UNKNOWN,USD,CST
evt_alpha_001280,2024-01-22 05:00:00 CST,onsite_disp,970670,9966,279,2,1309,camp_alpha_006,SKU-066,retargeting,desktop,USD,CST
evt_alpha_001281,2024-02-10 17:00:00 CST,onsite_disp,1980414,8802,12,25,491,camp_alpha_012,SKU-082,retargeting,mobile,USD,CST
evt_alpha_001282,2024-03-25 15:00:00 CST,sp,3089876,6683,39,42,1761,camp_alpha_008,SKU-033,lookalike,mobile,USD,CST
evt_alpha_001283,2024-02-23 20:00:00 CST,sp,2433261,4531,432,37,1145,camp_alpha_007,SKU-090,inmarket,mobile,USD,CST
evt_alpha_001284,2024-02-01 14:00:00 CST,offsite_vid,4522801,2625,315,12,2455,camp_alpha_002,SKU-083,lookalike,UNKNOWN,USD,CST
evt_alpha_001285,2024-01-25 17:00:00 CST,SD,4537125,3514,157,29,296,camp_alpha_004,SKU-064,retargeting,desktop,USD,CST
evt_alpha_001286,2024-01-16 23:00:00 CST,SD,1042151,4482,65,47,67,camp_alpha_001,SKU-055,,tablet,USD,CST
evt_alpha_001287,2024-03-18 07:00:00 CST,sp,4170936,1225,373,25,3877,camp_alpha_006,SKU-068,lookalike,desktop,USD,CST
evt_alpha_001288,2024-01-30 23:00:00 CST,onsite_disp,2815366,3332,160,13,3465,camp_alpha_014,SKU-038,,UNKNOWN,USD,CST
evt_alpha_001289,2024-01-21 00:00:00 CST,SD,1629451,4070,298,46,98,camp_alpha_014,SKU-066,retargeting,UNKNOWN,USD,CST
evt_alpha_001290,2024-01-26 18:00:00 CST,offsite_vid,3520929,6022,9,47,2792,camp_alpha_011,SKU-021,lookalike,tablet,USD,CST
evt_alpha_001291,2024-03-25 20:00:00 CST,sp,4981083,8259,246,4,3220,camp_alpha_008,SKU-098,inmarket,tablet,USD,CST
evt_alpha_001292,2024-02-10 23:00:00 CST,offsite_vid,3049271,3163,223,32,2091,camp_alpha_019,SKU-059,retargeting,desktop,USD,CST
evt_alpha_001293,2024-03-15 17:00:00 CST,onsite_disp,3303669,5262,465,39,4270,camp_alpha_007,SKU-020,retargeting,mobile,USD,CST
evt_alpha_001294,2024-03-05 19:00:00 CST,offsite_vid,2195383,3911,35,44,4993,camp_alpha_015,SKU-036,lookalike,desktop,USD,CST
evt_alpha_001295,2024-02-04 06:00:00 CST,SD,931284,8033,37,28,4595,camp_alpha_011,SKU-004,retargeting,UNKNOWN,USD,CST
evt_alpha_001296,2024-02-14 15:00:00 CST,sp,1954413,9070,156,33,3285,camp_alpha_014,SKU-024,lookalike,tablet,USD,CST
evt_alpha_001297,2024-01-26 10:00:00 CST,offsite_vid,3012166,2035,121,37,1082,camp_alpha_006,SKU-098,,UNKNOWN,USD,CST
evt_alpha_001298,2024-01-27 06:00:00 CST,onsite_disp,1159288,3122,24,21,1547,camp_alpha_019,SKU-039,retargeting,desktop,USD,CST
evt_alpha_001299,2024-03-14 01:00:00 CST,SD,1481173,3584,101,40,3052,camp_alpha_009,SKU-063,retargeting,mobile,USD,CST
evt_alpha_001300,2024-01-14 04:00:00 CST,sp,3026759,665,258,46,743,camp_alpha_001,SKU-096,lookalike,tablet,USD,CST
evt_alpha_001301,2024-02-03 13:00:00 CST,SD,531613,6418,301,18,509,camp_alpha_019,SKU-054,lookalike,desktop,USD,CST
evt_alpha_001302,2024-03-21 21:00:00 CST,offsite_vid,3035570,9086,431,18,2528,camp_alpha_019,SKU-007,retargeting,tablet,USD,CST
evt_alpha_001303,2024-02-12 04:00:00 CST,SD,4640272,7118,375,7,4649,camp_alpha_013,SKU-026,inmarket,desktop,USD,CST
evt_alpha_001304,2024-02-20 19:00:00 CST,sp,4809075,3827,356,2,3325,camp_alpha_015,SKU-098,retargeting,desktop,USD,CST
evt_alpha_001305,2024-01-23 16:00:00 CST,offsite_vid,4209042,1692,488,22,2775,camp_alpha_009,SKU-055,retargeting,UNKNOWN,USD,CST
evt_alpha_001306,2024-03-03 23:00:00 CST,onsite_disp,2219990,8060,25,48,3646,camp_alpha_013,SKU-073,lookalike,tablet,USD,CST
evt_alpha_001307,2024-03-05 04:00:00 CST,offsite_vid,3787193,3199,295,14,26,camp_alpha_006,SKU-068,lookalike,mobile,USD,CST
evt_alpha_001308,2024-03-04 17:00:00 CST,onsite_disp,2344482,5409,11,26,1748,camp_alpha_006,SKU-085,,desktop,USD,CST
evt_alpha_001309,2024-01-15 17:00:00 CST,offsite_vid,3470725,7288,144,40,3217,camp_alpha_005,SKU-060,inmarket,UNKNOWN,USD,CST
evt_alpha_001310,2024-03-15 15:00:00 CST,offsite_vid,4130064,6711,200,0,4866,camp_alpha_009,SKU-083,retargeting,tablet,USD,CST
evt_alpha_001311,2024-01-19 22:00:00 CST,onsite_disp,4708474,9738,355,11,2074,camp_alpha_014,SKU-034,retargeting,UNKNOWN,USD,CST
evt_alpha_001312,2024-02-19 19:00:00 CST,offsite_vid,4094974,3357,414,37,981,camp_alpha_013,SKU-041,retargeting,UNKNOWN,USD,CST
evt_alpha_001313,2024-01-09 14:00:00 CST,sp,3483167,3961,271,31,1473,camp_alpha_014,SKU-038,inmarket,UNKNOWN,USD,CST
evt_alpha_001314,2024-01-21 23:00:00 CST,SD,276682,1755,219,45,1259,camp_alpha_016,SKU-070,,tablet,USD,CST
evt_alpha_001315,2024-02-02 11:00:00 CST,onsite_disp,508449,3223,44,36,4907,camp_alpha_017,SKU-038,lookalike,UNKNOWN,USD,CST
evt_alpha_001316,2024-01-06 03:00:00 CST,onsite_disp,4140098,2076,200,5,2490,camp_alpha_004,SKU-002,inmarket,UNKNOWN,USD,CST
evt_alpha_001317,2024-03-12 12:00:00 CST,SD,4824044,6194,31,33,4138,camp_alpha_014,SKU-054,lookalike,desktop,USD,CST
evt_alpha_001318,2024-02-17 22:00:00 CST,sp,1096270,3190,346,8,1636,camp_alpha_005,SKU-092,,mobile,USD,CST
evt_alpha_001319,2024-03-28 03:00:00 CST,offsite_vid,4028408,5638,195,13,4262,camp_alpha_008,SKU-088,,UNKNOWN,USD,CST
evt_alpha_001320,2024-01-15 06:00:00 CST,SD,2829744,6755,341,21,1909,camp_alpha_012,SKU-082,,desktop,USD,CST
evt_alpha_001321,2024-02-16 14:00:00 CST,sp,4922724,7525,383,27,3320,camp_alpha_009,SKU-054,lookalike,tablet,USD,CST
evt_alpha_001322,2024-02-10 03:00:00 CST,onsite_disp,3021984,3883,440,15,889,camp_alpha_018,SKU-022,retargeting,UNKNOWN,USD,CST
evt_alpha_001323,2024-01-19 17:00:00 CST,onsite_disp,4254534,3757,238,6,2811,camp_alpha_005,SKU-052,,UNKNOWN,USD,CST
evt_alpha_001324,2024-03-19 09:00:00 CST,offsite_vid,3543737,1504,217,45,1369,camp_alpha_010,SKU-017,retargeting,desktop,USD,CST
evt_alpha_001325,2024-01-02 15:00:00 CST,sp,3587258,4140,70,47,1225,camp_alpha_009,SKU-086,lookalike,tablet,USD,CST
evt_alpha_001326,2024-03-13 23:00:00 CST,sp,495462,3726,487,6,91,camp_alpha_019,SKU-063,,UNKNOWN,USD,CST
evt_alpha_001327,2024-02-08 07:00:00 CST,onsite_disp,699493,5500,488,12,2918,camp_alpha_008,SKU-086,retargeting,mobile,USD,CST
evt_alpha_001328,2024-03-26 01:00:00 CST,SD,3940624,1552,145,23,2303,camp_alpha_010,SKU-002,inmarket,tablet,USD,CST
evt_alpha_001329,2024-01-14 15:00:00 CST,onsite_disp,3877268,9115,267,31,2779,camp_alpha_014,SKU-089,,desktop,USD,CST
evt_alpha_001330,2024-02-05 17:00:00 CST,onsite_disp,115376,1834,317,47,3942,camp_alpha_014,SKU-034,lookalike,mobile,USD,CST
evt_alpha_001331,2024-03-20 07:00:00 CST,SD,1521742,6218,346,40,229,camp_alpha_018,SKU-050,retargeting,desktop,USD,CST
evt_alpha_001332,2024-02-25 13:00:00 CST,SD,4231608,1874,462,31,81,camp_alpha_014,SKU-065,inmarket,mobile,USD,CST
evt_alpha_001333,2024-01-20 09:00:00 CST,SD,1811738,2363,289,27,922,camp_alpha_008,SKU-065,lookalike,mobile,USD,CST
evt_alpha_001334,2024-03-08 06:00:00 CST,sp,3548196,6030,369,24,3512,camp_alpha_019,SKU-013,,UNKNOWN,USD,CST
evt_alpha_001335,2024-01-11 19:00:00 CST,onsite_disp,2125321,8131,263,28,1127,camp_alpha_019,SKU-070,,UNKNOWN,USD,CST
evt_alpha_001336,2024-02-10 20:00:00 CST,sp,2945653,4397,457,28,4559,camp_alpha_001,SKU-017,inmarket,desktop,USD,CST
evt_alpha_001337,2024-02-22 13:00:00 CST,onsite_disp,691444,4408,436,40,1127,camp_alpha_013,SKU-049,lookalike,UNKNOWN,USD,CST
evt_alpha_001338,2024-03-11 16:00:00 CST,sp,1870020,5861,58,31,1784,camp_alpha_016,SKU-005,retargeting,tablet,USD,CST
evt_alpha_001339,2024-03-16 02:00:00 CST,SD,2122063,7017,270,14,3260,camp_alpha_016,SKU-020,retargeting,UNKNOWN,USD,CST
evt_alpha_001340,2024-02-11 13:00:00 CST,onsite_disp,2031327,6656,130,8,4554,camp_alpha_011,SKU-025,inmarket,desktop,USD,CST
evt_alpha_001341,2024-02-15 08:00:00 CST,offsite_vid,4388570,9336,457,21,2204,camp_alpha_009,SKU-061,,mobile,USD,CST
evt_alpha_001342,2024-02-09 10:00:00 CST,sp,3828489,8609,181,38,3696,camp_alpha_006,SKU-032,,tablet,USD,CST
evt_alpha_001343,2024-01-10 14:00:00 CST,onsite_disp,3010049,5743,242,43,834,camp_alpha_002,SKU-052,retargeting,tablet,USD,CST
evt_alpha_001344,2024-01-25 02:00:00 CST,onsite_disp,3119684,4803,482,30,1772,camp_alpha_008,SKU-064,,desktop,USD,CST
evt_alpha_001345,2024-01-04 17:00:00 CST,onsite_disp,1020200,4787,153,37,58,camp_alpha_013,SKU-041,inmarket,mobile,USD,CST
evt_alpha_001346,2024-01-19 13:00:00 CST,onsite_disp,2372660,2662,292,49,941,camp_alpha_016,SKU-014,retargeting,tablet,USD,CST
evt_alpha_001347,2024-01-07 13:00:00 CST,SD,2196852,535,327,33,4455,camp_alpha_001,SKU-096,inmarket,mobile,USD,CST
evt_alpha_001348,2024-03-09 21:00:00 CST,offsite_vid,1906129,6997,385,46,3358,camp_alpha_018,SKU-061,retargeting,desktop,USD,CST
evt_alpha_001349,2024-01-05 10:00:00 CST,offsite_vid,431012,803,412,10,2820,camp_alpha_017,SKU-096,,tablet,USD,CST
evt_alpha_001350,2024-01-19 21:00:00 CST,SD,3463019,6171,16,9,4571,camp_alpha_018,SKU-018,retargeting,UNKNOWN,USD,CST
evt_alpha_001351,2024-03-18 23:00:00 CST,offsite_vid,1780913,5427,464,6,2569,camp_alpha_005,SKU-085,lookalike,tablet,USD,CST
evt_alpha_001352,2024-02-13 02:00:00 CST,SD,4637229,9959,492,17,4700,camp_alpha_003,SKU-052,inmarket,UNKNOWN,USD,CST
evt_alpha_001353,2024-01-20 23:00:00 CST,onsite_disp,351442,9435,323,32,2188,camp_alpha_013,SKU-030,inmarket,desktop,USD,CST
evt_alpha_001354,2024-02-20 21:00:00 CST,offsite_vid,3883599,2895,32,40,3824,camp_alpha_010,SKU-082,lookalike,tablet,USD,CST
evt_alpha_001355,2024-02-26 18:00:00 CST,offsite_vid,118510,7053,470,3,3076,camp_alpha_009,SKU-087,,mobile,USD,CST
evt_alpha_001356,2024-03-01 10:00:00 CST,onsite_disp,152748,9969,187,7,1304,camp_alpha_018,SKU-044,,desktop,USD,CST
evt_alpha_001357,2024-01-10 06:00:00 CST,offsite_vid,1967691,9457,270,15,2717,camp_alpha_018,SKU-031,,UNKNOWN,USD,CST
evt_alpha_001358,2024-03-17 19:00:00 CST,sp,2201794,9421,96,37,2274,camp_alpha_019,SKU-061,,tablet,USD,CST
evt_alpha_001359,2024-03-07 07:00:00 CST,offsite_vid,4057887,6275,92,6,1281,camp_alpha_006,SKU-092,,desktop,USD,CST
evt_alpha_001360,2024-02-05 12:00:00 CST,SD,2737108,2513,8,10,2646,camp_alpha_018,SKU-075,retargeting,desktop,USD,CST
evt_alpha_001361,2024-03-07 10:00:00 CST,SD,466074,4614,121,14,3306,camp_alpha_011,SKU-031,,desktop,USD,CST
evt_alpha_001362,2024-01-28 19:00:00 CST,offsite_vid,2327666,8127,128,4,2601,camp_alpha_014,SKU-034,,desktop,USD,CST
evt_alpha_001363,2024-01-18 12:00:00 CST,onsite_disp,230436,7543,449,10,1597,camp_alpha_018,SKU-038,lookalike,UNKNOWN,USD,CST
evt_alpha_001364,2024-03-14 21:00:00 CST,onsite_disp,3170800,633,426,18,4055,camp_alpha_004,SKU-096,inmarket,UNKNOWN,USD,CST
evt_alpha_001365,2024-02-21 03:00:00 CST,offsite_vid,4291161,5639,325,8,2836,camp_alpha_012,SKU-061,inmarket,desktop,USD,CST
evt_alpha_001366,2024-02-09 23:00:00 CST,offsite_vid,294202,9724,68,5,1796,camp_alpha_019,SKU-091,,mobile,USD,CST
evt_alpha_001367,2024-01-15 03:00:00 CST,sp,400767,7638,270,36,1830,camp_alpha_006,SKU-083,retargeting,UNKNOWN,USD,CST
evt_alpha_001368,2024-03-21 09:00:00 CST,onsite_disp,1528094,8482,158,10,334,camp_alpha_010,SKU-087,lookalike,desktop,USD,CST
evt_alpha_001369,2024-01-03 17:00:00 CST,sp,1390858,1783,185,28,486,camp_alpha_010,SKU-021,lookalike,desktop,USD,CST
evt_alpha_001370,2024-01-29 09:00:00 CST,sp,3815222,5269,214,30,4467,camp_alpha_017,SKU-067,retargeting,mobile,USD,CST
evt_alpha_001371,2024-01-02 03:00:00 CST,sp,4825326,1180,96,5,2194,camp_alpha_012,SKU-063,retargeting,tablet,USD,CST
evt_alpha_001372,2024-03-23 12:00:00 CST,SD,1902572,6206,165,41,4200,camp_alpha_002,SKU-039,retargeting,mobile,USD,CST
evt_alpha_001373,2024-02-06 00:00:00 CST,SD,413678,3331,263,32,3601,camp_alpha_013,SKU-093,,mobile,USD,CST
evt_alpha_001374,2024-01-05 17:00:00 CST,offsite_vid,2936297,9697,163,32,4,camp_alpha_002,SKU-024,retargeting,tablet,USD,CST
evt_alpha_001375,2024-03-11 16:00:00 CST,offsite_vid,2698677,3442,356,14,3825,camp_alpha_018,SKU-025,retargeting,mobile,USD,CST
evt_alpha_001376,2024-03-06 16:00:00 CST,offsite_vid,4718322,4933,269,14,2451,camp_alpha_002,SKU-036,lookalike,mobile,USD,CST
evt_alpha_001377,2024-03-11 12:00:00 CST,onsite_disp,2783838,8271,418,12,2733,camp_alpha_009,SKU-087,inmarket,UNKNOWN,USD,CST
evt_alpha_001378,2024-01-03 01:00:00 CST,onsite_disp,909063,8532,492,6,1896,camp_alpha_012,SKU-014,inmarket,tablet,USD,CST
evt_alpha_001379,2024-03-07 14:00:00 CST,onsite_disp,4183671,7889,7,4,3773,camp_alpha_019,SKU-063,,desktop,USD,CST
evt_alpha_001380,2024-01-16 19:00:00 CST,offsite_vid,4384933,3290,312,30,4578,camp_alpha_015,SKU-029,lookalike,tablet,USD,CST
evt_alpha_001381,2024-01-03 09:00:00 CST,SD,4373487,9197,288,35,964,camp_alpha_012,SKU-057,,mobile,USD,CST
evt_alpha_001382,2024-01-24 11:00:00 CST,sp,3021580,8146,203,20,1083,camp_alpha_019,SKU-021,lookalike,desktop,USD,CST
evt_alpha_001383,2024-01-06 08:00:00 CST,sp,3006809,2737,389,0,3413,camp_alpha_002,SKU-056,lookalike,tablet,USD,CST
evt_alpha_001384,2024-02-11 05:00:00 CST,SD,616243,4453,217,30,4919,camp_alpha_010,SKU-087,inmarket,desktop,USD,CST
evt_alpha_001385,2024-01-23 16:00:00 CST,SD,102175,9370,479,48,545,camp_alpha_009,SKU-044,lookalike,desktop,USD,CST
evt_alpha_001386,2024-01-31 06:00:00 CST,sp,3610420,3443,275,42,171,camp_alpha_015,SKU-019,,UNKNOWN,USD,CST
evt_alpha_001387,2024-03-19 04:00:00 CST,onsite_disp,4499054,853,300,3,2723,camp_alpha_016,SKU-087,lookalike,desktop,USD,CST
evt_alpha_001388,2024-02-13 02:00:00 CST,offsite_vid,2108265,8459,101,21,1677,camp_alpha_017,SKU-085,lookalike,UNKNOWN,USD,CST
evt_alpha_001389,2024-03-19 14:00:00 CST,sp,1278102,3181,493,41,2291,camp_alpha_011,SKU-016,retargeting,mobile,USD,CST
evt_alpha_001390,2024-03-18 18:00:00 CST,onsite_disp,4407427,9752,486,25,3079,camp_alpha_008,SKU-083,lookalike,UNKNOWN,USD,CST
evt_alpha_001391,2024-01-30 21:00:00 CST,onsite_disp,1277209,2593,107,47,131,camp_alpha_005,SKU-008,retargeting,UNKNOWN,USD,CST
evt_alpha_001392,2024-03-10 14:00:00 CST,offsite_vid,4049770,1384,177,23,4782,camp_alpha_018,SKU-084,,mobile,USD,CST
evt_alpha_001393,2024-01-05 00:00:00 CST,SD,1268964,3881,90,24,1918,camp_alpha_016,SKU-054,retargeting,UNKNOWN,USD,CST
evt_alpha_001394,2024-01-20 17:00:00 CST,SD,4407380,803,150,44,922,camp_alpha_017,SKU-017,,mobile,USD,CST
evt_alpha_001395,2024-02-19 07:00:00 CST,SD,3382178,405,377,25,2390,camp_alpha_006,SKU-028,,tablet,USD,CST
evt_alpha_001396,2024-02-27 12:00:00 CST,offsite_vid,2668805,7040,150,46,1801,camp_alpha_017,SKU-065,lookalike,mobile,USD,CST
evt_alpha_001397,2024-02-28 12:00:00 CST,onsite_disp,2034062,9160,478,10,213,camp_alpha_018,SKU-099,inmarket,tablet,USD,CST
evt_alpha_001398,2024-03-02 04:00:00 CST,sp,4777147,611,210,27,252,camp_alpha_006,SKU-043,retargeting,mobile,USD,CST
evt_alpha_001399,2024-03-02 13:00:00 CST,SD,4564944,5934,494,40,4340,camp_alpha_017,SKU-039,lookalike,tablet,USD,CST
evt_alpha_001400,2024-01-30 20:00:00 CST,sp,3372920,3075,248,7,1053,camp_alpha_019,SKU-008,retargeting,tablet,USD,CST
evt_alpha_001401,2024-02-28 22:00:00 CST,SD,840174,7303,310,43,1100,camp_alpha_014,SKU-054,,desktop,USD,CST
evt_alpha_001402,2024-02-08 14:00:00 CST,sp,630553,6698,367,26,3116,camp_alpha_003,SKU-079,,tablet,USD,CST
evt_alpha_001403,2024-01-07 17:00:00 CST,SD,3879697,6545,275,31,1317,camp_alpha_008,SKU-032,inmarket,desktop,USD,CST
evt_alpha_001404,2024-02-08 19:00:00 CST,SD,2348753,9522,51,21,2612,camp_alpha_002,SKU-043,inmarket,tablet,USD,CST
evt_alpha_001405,2024-03-17 08:00:00 CST,sp,4297232,9380,1,3,2381,camp_alpha_004,SKU-002,,desktop,USD,CST
evt_alpha_001406,2024-03-04 13:00:00 CST,offsite_vid,3008760,2125,48,7,987,camp_alpha_014,SKU-021,lookalike,UNKNOWN,USD,CST
evt_alpha_001407,2024-01-08 04:00:00 CST,offsite_vid,1854217,4478,103,40,3729,camp_alpha_003,SKU-052,lookalike,tablet,USD,CST
evt_alpha_001408,2024-02-22 16:00:00 CST,offsite_vid,4169617,8322,316,36,232,camp_alpha_002,SKU-034,lookalike,tablet,USD,CST
evt_alpha_001409,2024-02-28 02:00:00 CST,sp,4338413,8593,165,34,2944,camp_alpha_016,SKU-029,,mobile,USD,CST
evt_alpha_001410,2024-01-17 17:00:00 CST,SD,771367,7618,442,26,3855,camp_alpha_010,SKU-076,inmarket,UNKNOWN,USD,CST
evt_alpha_001411,2024-01-12 10:00:00 CST,offsite_vid,1954080,3366,267,29,1032,camp_alpha_005,SKU-065,inmarket,mobile,USD,CST
evt_alpha_001412,2024-01-04 14:00:00 CST,onsite_disp,1980519,4191,443,22,4174,camp_alpha_007,SKU-072,inmarket,desktop,USD,CST
evt_alpha_001413,2024-03-22 03:00:00 CST,onsite_disp,4252554,486,334,34,4133,camp_alpha_001,SKU-078,,mobile,USD,CST
evt_alpha_001414,2024-01-26 07:00:00 CST,SD,3026473,2879,139,19,1677,camp_alpha_014,SKU-035,retargeting,UNKNOWN,USD,CST
evt_alpha_001415,2024-03-22 11:00:00 CST,SD,4022874,6516,393,17,4885,camp_alpha_019,SKU-058,retargeting,mobile,USD,CST
evt_alpha_001416,2024-03-28 03:00:00 CST,sp,4936835,4961,158,30,1601,camp_alpha_019,SKU-053,,desktop,USD,CST
evt_alpha_001417,2024-01-22 22:00:00 CST,offsite_vid,2687033,4576,108,39,294,camp_alpha_008,SKU-018,retargeting,desktop,USD,CST
evt_alpha_001418,2024-01-27 03:00:00 CST,onsite_disp,1859268,5917,260,38,253,camp_alpha_009,SKU-007,retargeting,UNKNOWN,USD,CST
evt_alpha_001419,2024-01-10 03:00:00 CST,SD,2233527,500,108,23,2376,camp_alpha_011,SKU-099,inmarket,UNKNOWN,USD,CST
evt_alpha_001420,2024-03-25 02:00:00 CST,onsite_disp,3606260,1924,301,5,1921,camp_alpha_008,SKU-097,retargeting,UNKNOWN,USD,CST
evt_alpha_001421,2024-03-08 04:00:00 CST,SD,1914099,7564,214,44,1648,camp_alpha_001,SKU-064,lookalike,tablet,USD,CST
evt_alpha_001422,2024-02-17 19:00:00 CST,SD,2866884,5253,38,2,2256,camp_alpha_003,SKU-071,retargeting,UNKNOWN,USD,CST
evt_alpha_001423,2024-03-07 14:00:00 CST,sp,921681,1920,329,31,3158,camp_alpha_007,SKU-009,retargeting,UNKNOWN,USD,CST
evt_alpha_001424,2024-01-14 03:00:00 CST,offsite_vid,451771,8561,427,33,4830,camp_alpha_001,SKU-039,,UNKNOWN,USD,CST
evt_alpha_001425,2024-03-29 08:00:00 CST,offsite_vid,999321,116,116,22,1545,camp_alpha_016,SKU-006,,tablet,USD,CST
evt_alpha_001426,2024-03-07 08:00:00 CST,onsite_disp,1466825,471,247,44,155,camp_alpha_006,SKU-013,,mobile,USD,CST
evt_alpha_001427,2024-01-15 03:00:00 CST,offsite_vid,4402573,8408,330,30,3203,camp_alpha_003,SKU-098,,tablet,USD,CST
evt_alpha_001428,2024-01-10 12:00:00 CST,offsite_vid,600508,3992,156,22,3249,camp_alpha_016,SKU-043,inmarket,mobile,USD,CST
evt_alpha_001429,2024-03-16 18:00:00 CST,sp,1428529,3761,277,20,4592,camp_alpha_011,SKU-015,,tablet,USD,CST
evt_alpha_001430,2024-02-23 21:00:00 CST,offsite_vid,2487117,4868,249,40,3834,camp_alpha_007,SKU-023,lookalike,tablet,USD,CST
evt_alpha_001431,2024-01-02 01:00:00 CST,SD,628118,7254,412,45,2882,camp_alpha_007,SKU-071,,mobile,USD,CST
evt_alpha_001432,2024-02-06 16:00:00 CST,SD,1421187,1594,300,15,2543,camp_alpha_002,SKU-050,retargeting,desktop,USD,CST
evt_alpha_001433,2024-03-02 07:00:00 CST,onsite_disp,2020695,2651,14,47,3888,camp_alpha_017,SKU-044,inmarket,UNKNOWN,USD,CST
evt_alpha_001434,2024-03-10 07:00:00 CST,sp,4836033,6934,245,41,1795,camp_alpha_012,SKU-039,,UNKNOWN,USD,CST
evt_alpha_001435,2024-03-28 22:00:00 CST,SD,3779512,7047,326,9,2542,camp_alpha_012,SKU-001,,desktop,USD,CST
evt_alpha_001436,2024-01-25 15:00:00 CST,sp,2988899,5481,281,48,3174,camp_alpha_007,SKU-009,retargeting,UNKNOWN,USD,CST
evt_alpha_001437,2024-01-14 15:00:00 CST,onsite_disp,1644718,4232,177,19,4167,camp_alpha_015,SKU-021,retargeting,mobile,USD,CST
evt_alpha_001438,2024-01-19 21:00:00 CST,SD,199074,9754,270,46,2132,camp_alpha_014,SKU-058,lookalike,tablet,USD,CST
evt_alpha_001439,2024-03-21 23:00:00 CST,onsite_disp,1131810,7169,290,28,2993,camp_alpha_014,SKU-035,,desktop,USD,CST
evt_alpha_001440,2024-01-30 06:00:00 CST,onsite_disp,1224702,6312,162,49,3123,camp_alpha_014,SKU-063,retargeting,UNKNOWN,USD,CST
evt_alpha_001441,2024-01-24 07:00:00 CST,sp,2376148,9680,149,7,2928,camp_alpha_005,SKU-064,,tablet,USD,CST
evt_alpha_001442,2024-01-18 09:00:00 CST,sp,1078062,425,182,15,110,camp_alpha_008,SKU-073,lookalike,tablet,USD,CST
evt_alpha_001443,2024-02-03 12:00:00 CST,offsite_vid,4862696,5416,242,21,798,camp_alpha_003,SKU-030,retargeting,tablet,USD,CST
evt_alpha_001444,2024-01-06 09:00:00 CST,sp,687453,6329,215,38,3391,camp_alpha_018,SKU-096,lookalike,tablet,USD,CST
evt_alpha_001445,2024-02-09 00:00:00 CST,onsite_disp,3276867,8202,45,12,4745,camp_alpha_018,SKU-032,retargeting,UNKNOWN,USD,CST
evt_alpha_001446,2024-01-28 15:00:00 CST,offsite_vid,1492775,2125,463,10,2757,camp_alpha_001,SKU-062,retargeting,mobile,USD,CST
evt_alpha_001447,2024-03-16 05:00:00 CST,offsite_vid,301657,948,384,31,1927,camp_alpha_008,SKU-056,lookalike,tablet,USD,CST
evt_alpha_001448,2024-03-28 09:00:00 CST,onsite_disp,326406,4781,419,24,1787,camp_alpha_018,SKU-057,inmarket,tablet,USD,CST
evt_alpha_001449,2024-02-14 14:00:00 CST,offsite_vid,1773820,4418,80,9,1256,camp_alpha_015,SKU-060,,tablet,USD,CST
evt_alpha_001450,2024-01-21 08:00:00 CST,SD,2229708,2527,281,37,562,camp_alpha_004,SKU-052,retargeting,tablet,USD,CST
evt_alpha_001451,2024-01-03 13:00:00 CST,sp,522618,4452,184,16,4065,camp_alpha_014,SKU-059,retargeting,tablet,USD,CST
evt_alpha_001452,2024-02-09 01:00:00 CST,SD,2118265,2156,349,19,532,camp_alpha_006,SKU-044,retargeting,mobile,USD,CST
evt_alpha_001453,2024-03-02 11:00:00 CST,SD,1377752,2696,271,36,2379,camp_alpha_009,SKU-087,lookalike,mobile,USD,CST
evt_alpha_001454,2024-01-31 18:00:00 CST,offsite_vid,124022,2638,282,29,1876,camp_alpha_012,SKU-035,retargeting,tablet,USD,CST
evt_alpha_001455,2024-01-22 09:00:00 CST,onsite_disp,4230390,5618,349,33,1932,camp_alpha_004,SKU-082,,tablet,USD,CST
evt_alpha_001456,2024-02-03 03:00:00 CST,onsite_disp,1279280,7423,269,33,4812,camp_alpha_001,SKU-055,inmarket,desktop,USD,CST
evt_alpha_001457,2024-02-06 03:00:00 CST,offsite_vid,4519035,7590,83,9,3251,camp_alpha_018,SKU-053,lookalike,mobile,USD,CST
evt_alpha_001458,2024-01-27 09:00:00 CST,sp,1638309,4357,486,19,1982,camp_alpha_018,SKU-021,lookalike,UNKNOWN,USD,CST
evt_alpha_001459,2024-03-17 17:00:00 CST,offsite_vid,390714,6175,210,48,850,camp_alpha_001,SKU-040,retargeting,mobile,USD,CST
